,reviewId,content,label
11,9f395fba-bdec-4242-a450-fe7b8fe84b05,aplikasi bantu tetapi kalau buka flip lot padahal hp dan sinyal tidak ada masalah untuk transfer dari mandiri virtual acaunt belum bisa,0.0
12,0211be48-b06f-4df9-8612-00a716809172,aplikasi manfaat namun batas transfer gratis hanya juta hari lebih kena trx sekarang pakai banking trf mode bi fast juga segitu biaya untuk flip andai di tingkat lagi limit transfer hingga juta hari saya yakin flip makin luas biasa,1.0
13,02afc42d-cc39-4c9d-8aa8-37abd0a3c2fc,dear flip saya guna flip dari pertamakali saya pakai sampai sekarang bahwasannya app flip tidak ada perobahan kualitas di dalam app sebut karena dari awal buka app sampai transaksi selesai itu butuh waktu sangat lama minta karena di tiap klik menu lodingnya sangat lama tolong di baik lagi karena app lain sangat bagus dan cepat contoh app oi indonesia tks,0.0
14,79a8a3a9-2fb3-442a-97eb-e7a47ea09fcb,aplikasi bagus dapat bantu segala transaksi namun masih ada yang perlu sempurna bahwa tidak bisa rubah harga jual pada struk dan tidak dapat cetak struk lalu printer thermal blutooth mohon untuk perhati dan segera baik sehingga saya bisa edit ubah harga jual dan cetak struk mantap jiwa bravo flip,1.0
15,56d296b1-0aeb-4061-bc0f-3db7b0943811,verifikasi gagal karena foto kurang jelas tetapi ketika mau verifikasi ulang dengan upload ulang berkas tidak bisa tempat unggah berkas sepert sudah kunci,0.0
16,a5394792-7e76-4705-8aab-df488fab5691,transfer gratis pakai va cuma bisa x bulan jadi tiap transfer harus nunggu sampai menit sampai selesai meski sudah verif acc sayang sekali padahal sudah enak pakai flip,0.0
17,a5b05954-8277-4446-a5d6-1f35d9b72075,jujur versi lama lebih nyaman makenya kalau dulu riwayat transaksi bisa pakai ulang unt laku transaksi yang sama kalau yang sekarang tidak bisa lebih nyaman pakai versi lama,0.0
18,aa0f9cdc-ad59-4e5c-b170-057904fa7472,saran untuk transfer uang ke luar negeri bukti transfer hanya bentuk mata uang luar negeri baik uang idr juga tera pada bukti transaksi dalam idr jika saya ingin tahu berapa nilai nominal idr saya paksa lihat mutasi buku rekening,1.0
19,2093a7bb-546d-470b-af2f-519fb8ac3004,dulu senang sekali pakai flip benar gratis dan cepat langsung proses sangat bantu tetapi kecewa sekali sekarang harus bayar rp untuk yang cepat padahal di butuh untuk transaksi jual beli yang cepat padahal banyak transaksi nya kalau tidak gratis apa beda nya sama aplikasi belah,0.0
20,38198de4-e3c6-4b8b-9f19-b4ed6b577894,saya pribadi user aplikasi flip tiap hari karena sangat bantu dan mudah transaksi tetapi kenapa flip sekarang ketika sudah transaksi x dalam bulan pas mau transaksi lagi harus nunggu menit biar gratis kalau menit harus bayar moga depan bisa di ubah lagi system nya untuk nyaman guna flip,1.0
21,f14f0a51-05a3-498e-90f4-c07b4d881c5a,awal sangat hemat biaya transaksi antar bank mudah dan cepat sampai ke rekening tuju tetapi sekarang kalau sudah lebih limt juta biaya sama saja dengan bank dan yang gratis tidak sepenuh gratis karena kode angka belakang juga beban waktu tunggu jadi lumayan lama,0.0
22,ad31bb44-ae2b-44b3-a07b-50fb70b84c45,dulu suka sangat sama flip tetapi kenapa sekarang biaya jadi makin besar dulu trf kode digit tidak sama ribu ribu trf sekarang kode unik dulu padahal tidak ada tidak sesuai sama iklan,0.0
23,93e7cb74-1050-4bf6-941e-75e757e5fcd1,kenapa saya tidak bisa transfer pakai saldo flip tiap mau transaksi selalu arah transfer ke flip tuk di sampai ke tuju mohon jelas kalau mau diupdate saya tidak temu upadate di playstor situ pilih buka saja,0.0
24,d158610a-c4ee-498f-9e53-83f13dec052c,akhir ini flip tidak bisa untuk transaksi transfer internet hp saya lancar browsing lancar buka aplikasi flip saat buka menu lancar tetapi saat klik menu transfer dan pilih nomor rekening tuju selalu ada notifikasi koneksi tidak stabil pasti jaring internet kakak lancar akhir tidak bisa transfer padahal lama ini saya lancar saja laku transfer antar bank lalu flip sudh coba ganti koneksi dari wifi first media ke kuota hp sama saja,0.0
25,4b66c215-ced4-4f22-b1fa-eb895108c5f8,agak sedikit kecewa dengan jaring flip karena saya buka semua aplikasi bayar itu lancar namun pada saat buka flip dan ada perlu untuk cepat tidak bisa alas jaring lambat padahal kalau untuk buka youtube jaring sampai mbps,0.0
26,6b2e4c74-ed48-4ef4-9141-f51229a13bf9,awal pakai flip tuh ngebantu sekali transaksi transfer jalan lancar loh kok aneh pas hari ini saya transfer gagal terus notifikasi bilang nomor rekening tidak daftar saya ulang lagi tetap sama pas cek saldo saldo potong duit tidak ke kirim saldo potong itu gimana tanggung jawab questionmark questionmark exclamationmark ngehubungi cs nya lama sangat respondnya kesal,0.0
27,07525a15-79d1-4b0c-92a6-f1862196f41d,saya langgan setia flip lama ini akan tetapi telah ada baharu dari fitur flip kenapa tranfer uang jadi lama sekali dan saat ini flip lagi error atau bagaimana transfer saya belum kirim dan batal malah tidak bisa klik bantu juga tidak muncul bagaimana ini admin questionmark,0.0
28,0187411b-ec52-4694-9a23-e6bd26023255,keren sangat sih sangat bantu tetapi sayang sekali akhir ini sering pelihara dan makin lola agak kecewa padahal dulu belum kenal bagus sangat nih aplikasi moga bisa kembali lancar seperti dulu,0.0
29,4fdf9d5e-29c2-4d24-9b5a-0d34854af32c,tetiba tidak bisa buka provider tidak hubung padahal buka aplikasi lain bagus saja pakai telkomsel pakai indosat juga tidak mau sudah up date apakah restart juga tidak mau padahal hari transaksi pakai aplikasi ini,0.0
30,c6e281a5-6b90-49ec-8e23-732494e144c4,semenjak di update tampil aplikasi memang lebih bagus hanya sayang lebih berat jadi lot sekali kalau harus tf ke banyak tuju sedang di ponsel suami juga ada akun flip yang belum update malah ringan sekali tidak lot samasekali,0.0
31,40c78b51-d63d-48e9-a727-6dbac5252346,hallo flip honestly flip ini sangat bantu dan lagi buat kita lebih hemat dengan gratis transaksi antar bank atau e wallet namun saran saya harus saldo flip bisa guna langsung untuk transfer saya biasa laku top up dan simpan saldo di flip namun nyata saat mau transfer itu tidak bisa lain harus tarik koin dulu baru laku transfer sedang tarik koin pun hanya bisa x hari moga saran terima ya terima kasih,1.0
32,5c59b103-99ff-4d54-ad8e-73904d36abe3,respon keluh lumayan lama responnya sudah hari belum ada solusi mau ganti nomor hp saja karena nomor hp lama kartu sudah mati tiba logout jadi tidak bisa login di hp dengan nomor baru saran saja untuk kode otp kasih opsi kirim via email yang daftar juga karena kasus mirip saya ini nomor hp tidak aktif susah,1.0
33,68765338-0e51-431d-8504-50c9bf63c010,akhrinya jam transaksi nyangkut dana sudah kembali ke koin moga flip bisa improve untuk kendala seperti ini meski bukan pada area flip itu sendiri tetapi kami harap flip lebih informatif jika ada kendala pada bank tuju terima kasih,1.0
34,56c7007e-cf4b-46cd-9906-77a0b25bb2b2,saldo pulsa saya belum masuk juga sudah menit saya beli pulsa dengan harga dengan kode unit jadi saya transfer karena saya salah tetapi saldo pulsa saya belum masuk juga tipu exclamationmark exclamationmark exclamationmark,0.0
35,6513a228-2a55-40e9-b2ab-4dc5876e12a7,kecewa sekali sama flip tiba tiba terlogout sudah reset pass login langsung minta pin toh kalau reset pass harus pin juga bisa reset langsung lah karena lupa pass dan pin jadi tidak bisa pakai layan flip karena pas login langsung ke halaman pin jadi tidak bisa buat apa apa karena lupa pin exclamationmark tolong di benerin tuh bossku,0.0
36,5f300cfb-2824-43ee-a5d6-42c63b9e6c8a,ini aplikasi bagus hemat tetapi sejak saya update aplikasi yang baru jelekkkkkkkkkknyq minta ampun pengirman lamaaaaa sekali ribet sekali saya lebih suka aplikasi yang lama dulu bagus cepat dan gampang coco untuk ut kami yang mula yang gaptek maaf cuma kasih bintang,0.0
37,0f439a82-45a5-4d43-8b1c-eba712b6bf17,saya guna flip proses transaksi lelet sekali mohon tingkat mau isi pulsa kalau buru tidak bisa sempat tidak keburu,0.0
38,37199dbe-e876-45d0-8772-97f730735d3f,sudah lumayan lama pakai flip heran kenapa makin kesini makin ribet koin flip tidak bisa langsung pindah ke saldo dan kalau mau narik koin harus kirim ke rekening bank atas nama akun tidak bisa ats nama orang lain minta tolong la flip makin mudah depan jangan tambah sulit dan buat ribet,0.0
39,f7fbab03-a96b-49c8-b0b8-5a24ab16f9f6,bayar dengan virtual account bca belum sedia tadi transaksi ke shopee pay via btpn lama sekali verifikasi nya hampir menit sering maintenance kalau malam jadi kalau malam tidak bisa transfer dada terus tingkat layan ya kak instagram nya tarik tetapi yang penting isi layan nya itu kak,0.0
40,b3e5d2c5-57d1-431a-bd2f-bbc44bb8f09c,lumayan bantu tetapi sayang aplikasi lot dan mohon mudah untuk hubung dengan customer service misal via chat di aplikasi karena kalau telf mahal sekali karena cs ngomongnya kurang to do poin dan ada kalimat antar juga lumayan lama terima kasih,0.0
41,aee6e9ec-2c65-48b2-8c1a-a0287b28b46b,awal ok sekali transfer bebas biaya lewat flip dan lumayan cepat tetapi sekarang agak lama waktu semenjak ada notif baharu aplikasi relatif jauh lebih baik,1.0
42,294a8bd2-b8a2-4765-9918-9171595111dd,benar bantu dan saya pakai belum nya tidak ada masalah namun tadu saya tf e wallet gagal padahal sudah transfer dari mbanking hasil saya kira error dari pihak bank atau aplikasi e walletnya tetapi saya coba isi saldo e wallet langsung dari mbanking hasil arti mbanking dan e walletnya tidak masalah sudah telepon minta tunggu hari padahal saya mau guna e walletnya saat itu juga hahaha baru kali ini saya ada kendala lama guna flip,0.0
43,eee6b64b-ea72-458a-9657-a17e76ed56b2,ken update versi baru tetapi karena memori hp tak cukup shg gagal terus update nya kalau bisa sih versi lama tetap bisa di guna dong saya lebih suka pakai versi yang lama karena sudah biasa guna dan tidak perlu kita hapus beberapa aplikasi di hp qu lagi kalau mau update versi baru update versi baru bikin tambah memori,0.0
44,3cf93cb6-896a-4c49-b8ae-4b2a902359cd,alhamdulillah aplikasi ini sangat mambantu saya khusus untuk tetap dapat hemat keluar untuk beli pulsa atau kuota data masuk paling murah dan kini pun bisa transaksi jam moga flip terus konsisten jaga kualitas dan puas guna dan moga aplikasi ini terus dapat manfaat dan tingkat fitur fitur baru yang dapat manja guna terima kasih flip,1.0
45,2eba6074-ce7a-46cb-908c-879213776860,guna flip harap hati hati saat transaksi harus liat mutasi rekening jadi saya transfer agust baru lihat tanggal agust pas lihat dari mutasi debet x walaupun bisa di refund wajib cek mutasi agar tidak jadi double debet rekening terima kasih,1.0
46,6a584ebc-6b20-4bbc-94af-04210e92556b,beli pulsa gagal selalu dana masuk ke koin flip pas mau pakai koin flip nya buat isi e walet atau tf krekening juga tidak bisa cuma ada pilih trnsfer dari bank saja padahal sblumny bisa isi plsa atau tf dari koin flip uang jadi tahan di koin flip admin tolong bantu dong karena akhir ini performa flip sdkit turun yaa padahal sudah diupdate aplikasi tolong baik lagi yaa admin biar guna setia flip tidak kecewa dan pindah hati terima kasih,0.0
47,ec263676-93db-4d7b-b05b-1496dd2859b5,transaksi saya gagal akhir uang masuk ke koin dan hanya bisa cair di bank tentu dengan nama sesuai nama akun sulit sih ini masak harus buka rekening bank dulu hanya untuk cair koin mohon timbang mungkin bisa transfer ke segala rekening atau masuk saldo untuk layan lain baik,0.0
48,75e55e1b-f193-4e11-a537-1f73c177025d,sekarang jadi lelet dulu lebih enak kalau mau isi shopeepay lancar saja walaupun kadang agak lama di jam tentu sekarang telah ada fitur e walet sudah x gagal kirim ya walaupun uang kembali dan bisa tarik ke rekening lagi,0.0
49,12ad835f-fac2-4d56-9b8d-33da41ac1fd8,flip saya tahu tidak bisa akses alas provider tidak bisa hubung dengan flip padahal lama ini tidak pernah ganti kartu sim dan internet tetap on chat dengan flip saya klik hasil blank putih tidak bisa akses apa sudah saya uninstall x tetap sama saja,0.0
50,db4a3be0-f44d-4510-a536-67552da7276c,proses transaksi sekarang lama sekali yang dulunya hanya menit sekarang sudah menit dan untuk proses cepat tin kena biaya untuk transaksi pilih transaksi sekarang di jadi pilihanya beda dengan dulu layan lebih bagus yang dulu,0.0
51,ad4a502c-151f-45e9-8647-7b626c6185d2,min kok durasi transfer sekarang makin lama questionmark questionmark masak harus nunggu menit sedang banyak guna yang terkadang pepet ingin cepat tidak kembali seperti biasa atau lebih cepat lagi min,0.0
52,7210e346-d778-4a2b-86ba-3b9877944f83,hari akhir kirim bukti bayar tidak bisa padahal format sudah jpg akhir bisa tetapi baru bisa pagi ini di e mail juga tidak jawab belum memang salah nominal tetapi ini sudah refund baru malah bilang salah nominal terus bukan jawab masaah format ss bukti,0.0
53,283e59a0-3bb7-481c-815f-a973d5713c55,sekrang kok transfrny lama sekali sih sampai menit baru bisa tolong cepat dong terus saldo flip itu kok kosong y padahal poin flipnya isi jadi point filp itu tidak bisa manfaat untuk transfer,0.0
54,ef5132de-ec8f-4df5-a98f-2b176732bac4,belum suka sekali sama flip tetapi telah di baharu kok harga pulsa makin mahal questionmark selain itu banyak produk yang tidak bisa di beli kecewa,0.0
55,0a05d596-8fbe-4ba5-b538-14413f0b0ac0,topup transfer lama ada saja kendala bahkan lebih dari minta tidak kirim terus gagal untung bisa refund coba kalau tidak bisa refund questionmark tolong baik lebih baik walau tambah biaya tf ke itu okay karena saya sering pakai buat transaksi shopee,0.0
56,6d57c621-f503-4d14-97b4-ad2127355804,saya guna setia flip sudah hampir tahun ini saya guna app flip tetapi entah kenapa akhir akhir ini sering jadi kendala dan yang paling sering jadi kendala adalah ketika laku bayar token listrik dan pulsa lama sekali kece nya kecewa sekali dengan flip di saat butuh cepat malah lelet sekali padahal juga internet aman lancar cuma flip nya saja lelet moga segera di baik dan lebih baik lagi,0.0
57,0b78813f-e140-4f55-85fc-fd98c12acae1,sudah hampir tahun guna flip betul kecewa tidak benar gratis biaya admin nyata atas limit masih kena admin tetapi ya sudah lah sedikit kurang biaya admin yang kalau di total bisa sampai ratus per hari nya,0.0
58,444cf109-6ec6-40f5-8191-68129547be4a,haloo transaksi flip sekarang kenapa ya utama transaksi pulsa telkomsel tidak bisa terus respon nya layan tidak sedia padahal biasa lancar,0.0
59,64cd2792-9ed0-4a3a-a86a-f92040edb47b,sangat bantu dengan ada aplikasi kirim uang namun kurang nya limit nya masih sedikit saya harap depan nya di tambah lagi limit gratis nya saya yaqin pasti banyak yang mau download flip,1.0
60,8e41b332-1df5-4eaf-80d9-16998982169e,saya sudah pakai flip beberapa tahun ini tetapi akhir ini banyak kendala mulai dari proses kirim yang lama belum lagi proses ada kendala yang harus tunggu sampai hari kerja menit tunggu masih oke tetapi kalau hari lama,0.0
61,ff3f339e-db2f-410b-9288-472e641dac6d,kenapa ya telah hampir tahun pakai flip untuk transaksi transfer maupun beli token listrik baru kali tidak bisa laku transaksi dengan alas tidak jelas pas lagi butuh malah tidak bisa saya sangat kecewa,0.0
62,955beca8-0f7a-4722-8364-77bfd7b27693,update tolong donk saat kirim gagal atau batal ada menu sendiri dan pemberitahuannya karena sudah percaya kirim saat selesai kirim tidak pernah buka aplikasi lagi tahu transaksi gagal update sudah banyak tambah bank yang gabung tolong tambah bank bjb sangat bantu dalam proses kirim uang antar bank,1.0
63,adef149e-ffa4-45c8-8ceb-144619840212,sudah lama guna flip tetapi entah kenapa akhir ini proses kirim uang dari glip ke bank lama proses alas lagi bermasaah bank tetapi pas saya transfer dari bank sebut lancar saja tidak ada kendala mohon baik flip,0.0
64,a1b05993-ac60-4af8-adba-65635e1e900a,saya pakai nokia flip sekar jadi banyak fiturnya tetapi lot nulis angka pun sangat lama yang sering akibat salah nulis angka dan yang lain pun sama lot tolong baik,0.0
65,7b10597f-0b06-4344-a580-3d739cd631e1,seperti rekwning transfer nya hanya beberapa bank besar saja ya tambahin rekening bank sumbar bank nagari donk flip bagai rekening transfer kalau untuk rekening tuju sudah ada sih bank sumbar oiya kata yang logo bulan sudah bisa transfer jam tetapi kok proses besok siang,1.0
66,df3c7f36-4f09-450b-8a8d-a01d0cef71da,sudah coba x transfer beda bank aman saja lancar dan juga cepat meski tiap transfer harus ada nominal lebih beberapa perak dari nominal utama yang kita kirim lebih masuk ke saldo akun kita di flip dan tidak hilang mau di ambil lagi tetapi belum bisa karena minimal transfer perban kan ribu tetapi bisa dibeliin pulsa lewat aplikasi ini,1.0
67,2b18040a-1336-47dc-b51c-0d7611ba97cf,saya sudah lama guna flip tetapi kenapa hari ini transaksi pulsa lewat saldo gagal terus transaksi batal padahal saldo masih ada banyak mana urgent itu yang beli pulsa duuh kecewa sih ini jadi mulai ragu mau tranfer ini,0.0
68,793d0695-a65c-4593-a92a-dcdecaa43283,saya alami kendala saldo tidak muncul yang ada tampil sedang sedang ganggu sudah hari hub i customer flip tetapi tanya ulang kali masalah saya apa questionmark questionmark saya sampai capai jawab seperti nya customer support tidak paham screenshot yang saya kirim sehingga tanya hal yang sama tolong baik layan saya kecewa sekali satu hari tidak bisa transaksi dan customer support tidak paham masalah saya dan tidak punya solusi sudah hari an chat,0.0
69,bda3aaa5-18f7-4123-9f40-89e1ee118617,gratis kali kali top up dab transfer ke bank mana bhkn sampai ke luar negeri dengan kurs yang saing mau hemat ya pakai flip saja benar bener sesuai sekali dengan iklan yang ada di tv dan yt transaksi mudah cepat dan aman karena flip sudah lisensi dan awas bi,1.0
70,ee8a864d-c3af-421f-91bc-d3e0b3e280d7,daftar flip dari awal awal jaman verifikasi ktp harus ketemu langsung sama pihak flipnya janji waktu itu di mcd atau kfc salemba setia itu sama flip meski sekarang sudah banyak aplikasi yang tawar layan rupa namun beberapa bulan akhir aplikasi sering susah buka alas jaring tidak stabil padahal baik paket data maupun wifi lancar dan normal tetapi khusus untuk buka flip selalu muncul notif begitu,0.0
71,16bf9544-5d42-41fe-b366-29286adb5682,benar nya aplikasi ini bagus cuma dia suka log out sendiri dan sekarang kalau mau masuk lagi ribet terlalu banyak ngisi ini itu tolong dong di mudah seperti awal dan kendala saya adalah saya mau masuk sedang nomor handphone saya sudah lama mati jadi saya bingung bisa di bantu questionmark questionmark,1.0
72,b5bad798-4b4d-4c9d-a59c-b28ef4d5aef5,saya suka biaya murah lagi sekarang nunggu menit untuk konfirmasi sudah transfer belum cuma menit saya kurang bintang deh karena lebih lama semenjak di upgrade jadi males sama fiturnya mungkin kalau ada aplikasi lain yang lebih bagus dari flip mungkin akan alih ke lain but thnks flip afterall,1.0
73,23aa4c04-28b9-45f9-92f2-da6ae50cc468,awal senang pakai flip tetapi makin ke sini sekarang kalau transfer gratis nya lama sangat padahal biasa tidak lama ini,0.0
74,4f0b04ce-9b23-4126-98ae-1c0c4ddb5f24,dulu benar sih sudah bagus untuk aplikasi hanya kendala tuh tiap di atas jam bayar via bca selalu mt moga depan bayar via bca bisa jam,1.0
75,2246f56e-6685-4559-b8ed-ed85f1f01e66,benar aplikasi sangat bantu tetapi makin lama kok makin lambat ya proses apa sengaja ya supaya ubah jadi bayar sedang kuota kan sudah sedot banyat kok makin lambat gag seperti awal launching,1.0
76,d4c4ff25-c037-4b8f-81ed-da99613e6f77,tambah lagi metode transfer dong lewat bank kaltim bpd mau transaksi bank lain susah kalau tidak ada metode transfer lewat bank kaltim bpd mohon bantu terima kasih,1.0
77,5642bc73-2310-4049-a679-73f009deea0a,bebas biaya transfer tetapi ketika chat dengam tim flip kait kendala verifikasi akun sangat lambat dan tidak selesai mohon baik,0.0
78,a2969f45-4b54-4506-afa6-c8902aa87669,baru download sudah sampai masuk pasword dan nama pas di klik daftar kenapa tidak bisa ya min questionmark padahal sudah kali mohon pencerahnnya min,0.0
79,d83ca362-e97a-4877-9087-ddfba8ba250a,saya salah satu guna setia flip karena saya selalu guna flip untuk bagai transaksi namun akhir akhir ini pada transaksi transfer selalu lama dan bahkan ada fitur menit saya sudah coba yang bayar tetapi masih saja lamaa tolong di baik lagi sistem saya pribadi lebih suka sistem yang dulu di banding sekrang tolong di perhati lagi,0.0
80,adbfbf4f-d594-486c-9202-64ea04fc10fe,yang mau ngehemat dan ngehindarin biaya transfer beda bank kalian harus cobain aplikasi satu ini tinggal daftar gunain p c b m terus lengkapin daftar kalian bisa langsung test transfer lewat flip dari mbanking kalian ke e wallet masing masing coba saja kirim nanti ada deh lapor di flip kamu hemat berapa berapa selamat coba ya,1.0
81,73a93aee-19c8-477c-82a3-be5ba24a5553,suka sangat sih pakai flip andal tetapi untuk transfer transaksi dari bank bpd tidak bisa ayo doong tambah bank lain biar makin toooooooop,1.0
82,8ef9558d-7d12-4b0a-b35b-fac2c047e99b,akun flip saya logout sendiri akhir pakai baru hari lalu minta login lagi saya login tidak bisa email pasword padahal sudah sesuai hanya problem situ lama pakai tidak ada kendala tetapi sekarang tidak bisa buka lagi,0.0
83,b83fef44-2caf-4606-afe6-dd60274786a9,pas mau pilih rek yang akan di transfer selalu tidak bisa ada pemberitahuan koneksi tidak hubung,0.0
84,262ca0fe-fa85-4250-985e-b871e7fbe059,parah vertifikasi gagal terus masa nomor hp bisa beda questionmark questionmark aneh tiba ngulang dari awal lagi transaksi belum hilang semua,0.0
85,df9aef9c-8087-4adc-8576-ea23c4c2bc1f,apakah nya berat jadi kbukanya lama lot sangat tidak bisa tf uang dari saldo coin flip nya untuk seluruh sih ok,1.0
86,843908b3-9b88-4a62-bbbf-1d2528e29861,awal nya saya jatuh cinta sekali dengan aplikasi ini bantu sekali tetapi lama ke lama sudah banyak sekali atur baru transfer jadi sangat lambat ada pilih transfer gratis menit transfer biaya rp menit kan menyabalkan,0.0
87,a8447e89-0cbd-4785-b025-26fb2292b982,saya masih belum bisa transfer uang tiap top up masuk ke koin menu saldo belum bisa aktif saya coba ber kali lihat tunjuk tetap tidak bisa,0.0
88,83da43f0-b1eb-4dcb-b795-0c555c230328,transaksi pertama kali harus nunggu menit habis itu gagal pula ngajuin refund juga tidak real time harus nunggu jam malam dulu itu kalau tidak molor sampai besok lagi questionmark what a worst of first impression kalau sudah di refund bakal uninstall saja deh kapok,0.0
89,f18ed0c5-2a15-4227-b61c-21fe5c4d142f,bisaa tidak kalau pelihara itu di atas jam malam begitu jam malam mau di gunain bank yang pakai tuk transfer pelihara sampai jam tengah pagi,0.0
90,9db74272-2142-4568-ad9a-da7010079e95,sekarang susah kalau mau trfer pakai intetnet dari mobile data tidak bisa mesti cari wifi yang sinyal kuat padahal aplikasi lain perban transaksi pakai mobile data lancar saja,0.0
91,586dd991-422b-4dad-9f3e-fd9db6a717dd,alhamdulillah sangat bantu dengan apakah flip bisa hemat tiap transaksi minta refund pun di proses cara kala tidak ada uang yang di potong peser pun malah kita suruh tabung rupiah per transaksi kalau yang keluh harus keluar ke atm buat tf solusi nya ya pakai mobile bangking dan jenis nya supaya tidak susah buat keluar ini alam saya telah hampir tahun pakai flip sekarang flip tampil nya makin keren moga fiturnya keren tampil nya ya,1.0
92,941e4f2a-dffa-4627-bab4-59612f7f819d,proses verifikasi sulit sudah nunggu lebih dari x jam tetapi tetap tidak dapat bantu untuk verifikasi akun kata foto ktp tidak sesuai tetapi sudah melengkapin syarat lain atau opsi lain untuk verifikasi tetapi tetap belum ada apa sampai sekrng bintang dulu saja deh maaf,0.0
93,2e4c7d61-5a0a-4e1c-8e7f-0d0468f09ee3,saya sudah lama pakai flip terus saya tidak pakai lama minggu lalu flip minta saya masuk akun atau buat akun baru saya masuk ke akun tulis email dan kata sandi namun tidak bisa kata harus verifikasi lewat email dengan lupa kata sandi tetapi tetap tidak bisa padahal kata sandi saya tidak ubah kenapa ya begitu questionmark mohon bantu,0.0
94,d1d4998e-cc13-4315-9445-22aef7810966,saya transfer dari rekening bri ke mandiri transaksi hasil tetapi dana belum masuk sudah komplain di email helliflip tetapi lambat y tangan tolong dong ini nominal juta tidak sedikit saya btuh uang saya kembali,0.0
95,0c7985dc-2a38-4633-ad96-5f42e17f5f23,bantu sekali pakai flip buat isi e wallet transfer ke rek lain tetapi telah update kok makin lama ya proses transfer questionmark dulu estimasi menit sekarang malah menit pernah keburu isi ovo pas mau pesan grab malah nunggu makin lama karena saldo belum tambah juga tolong dong dibalikin lagi seperti belum menit sudah lumayan lama kalau ky gin malah tidak ngebantu saat urgent,0.0
96,700202a5-7137-4419-af1d-de1a57191d80,yang bikin tidak bisa top up saldo via bca atas jam itu apa ya questionmark masa kelas flip tidak bisa ngondisikan questionmark questionmark kalah sama apakah togel awal transfer gratis tanpa syarat sekarang ada embel kalau mau yang cepat pilih yang kena cas transaksi hadeuhh itu nama mundur bos bukan maju,0.0
